Packet ID,Source Address,Flow Inter Packet Times 1,Flow Inter Packet Times 2,Flow Inter Packet Times 3,Prefix Inter Packet Times 1,Prefix Inter Packet Times 2,Prefix Inter Packet Times 3,Hop Count,New Addresses Seen,Port
839,64000000,227311,100122,27561,100122,100122,100122,5000000,3000000,0
841,22000000,224008,51956,32824,51956,51956,51956,3000000,3000000,0
841,44000000,224294,54368,45939,54368,54368,54368,4000000,3000000,0
841,82000000,188816,164408,64299,164408,164408,164408,6000000,3000000,0
841,62000000,194006,118292,29598,118292,118292,118292,5000000,3000000,0
841,84000000,227472,29959,72714,29959,29959,29959,6000000,3000000,0
840,102000000,229597,197581,7386,197581,197581,197581,7000000,3000000,0
839,63000000,41198,11600,179415,11600,11600,11600,5000000,3000000,0
839,104000000,229865,4709,11734,4709,4709,4709,7000000,3000000,0
842,43000000,234716,112851,28898,112851,112851,112851,4000000,3000000,0
841,83000000,40737,40376,239,40376,40376,40376,6000000,3000000,0
840,103000000,234894,32604,3962,32604,32604,32604,7000000,3000000,0
842,23000000,243028,169110,30514,169110,169110,169110,3000000,3000000,0
841,24000000,230002,8936,72054,8936,8936,8936,3000000,3000000,0
843,42000000,227861,60642,93754,60642,60642,60642,4000000,3000000,0
840,64000000,239864,109972,37423,109972,109972,109972,5000000,3000000,0
842,22000000,231772,53726,36735,53726,53726,53726,3000000,3000000,0
842,44000000,231479,57986,37554,57986,57986,57986,4000000,3000000,0
842,82000000,186256,157119,59981,157119,157119,157119,6000000,3000000,0
842,62000000,186273,105438,29154,105438,105438,105438,5000000,3000000,0
842,84000000,226840,29345,68075,29345,29345,29345,6000000,3000000,0
840,63000000,33142,3988,155785,3988,3988,3988,5000000,3000000,0
841,102000000,230256,192943,10632,192943,192943,192943,7000000,3000000,0
840,104000000,228971,3424,13865,3424,3424,3424,7000000,3000000,0
843,43000000,229635,111007,39135,111007,111007,111007,4000000,3000000,0
842,83000000,44361,44170,1238,44170,44170,44170,6000000,3000000,0
841,103000000,226684,30317,12,30317,30317,30317,7000000,3000000,0
843,23000000,224529,161867,28359,161867,161867,161867,3000000,3000000,0
842,24000000,236774,21181,79857,21181,21181,21181,3000000,3000000,0
844,42000000,233876,64883,97374,64883,64883,64883,4000000,3000000,0
841,64000000,229868,120442,30517,120442,120442,120442,5000000,3000000,0
843,22000000,237281,54233,40140,54233,54233,54233,3000000,3000000,0
843,44000000,225944,50054,33630,50054,50054,50054,4000000,3000000,0
843,82000000,194012,153639,49854,153639,153639,153639,6000000,3000000,0
843,62000000,180409,100340,26770,100340,100340,100340,5000000,3000000,0
843,84000000,224748,26939,66879,26939,26939,26939,6000000,3000000,0
841,63000000,36947,10177,162215,10177,10177,10177,5000000,3000000,0
842,102000000,228494,194753,14356,194753,194753,194753,7000000,3000000,0
841,104000000,232178,7108,21295,7108,7108,7108,7000000,3000000,0
843,83000000,42145,41976,31968,41976,41976,41976,6000000,3000000,0
844,43000000,227134,112197,3342,112197,112197,112197,4000000,3000000,0
842,103000000,226947,25086,1063,25086,25086,25086,7000000,3000000,0
844,23000000,225289,149875,26701,149875,149875,149875,3000000,3000000,0
843,24000000,222230,18122,69909,18122,18122,18122,3000000,3000000,0
845,42000000,226468,64217,95348,64217,64217,64217,4000000,3000000,0
842,64000000,224082,113565,32369,113565,113565,113565,5000000,3000000,0
844,22000000,221815,53818,35487,53818,53818,53818,3000000,3000000,0
844,44000000,228202,51788,37750,51788,51788,51788,4000000,3000000,0
844,82000000,194953,162985,59939,162985,162985,162985,6000000,3000000,0
844,62000000,181673,100076,18688,100076,100076,100076,5000000,3000000,0
844,84000000,229215,24254,67892,24254,24254,24254,6000000,3000000,0
842,63000000,30956,12268,162835,12268,12268,12268,5000000,3000000,0
843,102000000,226522,194328,17060,194328,194328,194328,7000000,3000000,0
842,104000000,227363,7949,19443,7949,7949,7949,7000000,3000000,0
844,83000000,44225,38659,31957,38659,38659,38659,6000000,3000000,0
845,43000000,225708,109703,3152,109703,109703,109703,4000000,3000000,0
843,103000000,225206,22929,561,22929,22929,22929,7000000,3000000,0
845,23000000,230991,159051,32486,159051,159051,159051,3000000,3000000,0
844,24000000,226686,13817,69232,13817,13817,13817,3000000,3000000,0
846,42000000,222996,61505,91822,61505,61505,61505,4000000,3000000,0
843,64000000,227509,115165,33192,115165,115165,115165,5000000,3000000,0
845,22000000,224962,52094,37453,52094,52094,52094,3000000,3000000,0
845,44000000,226795,55587,37036,55587,55587,55587,4000000,3000000,0
845,82000000,193803,161846,59736,161846,161846,161846,6000000,3000000,0
845,62000000,181316,98108,19470,98108,98108,98108,5000000,3000000,0
845,84000000,225092,24587,66189,24587,24587,24587,6000000,3000000,0
843,63000000,32390,12920,158037,12920,12920,12920,5000000,3000000,0
844,102000000,230927,200049,22446,200049,200049,200049,7000000,3000000,0
843,104000000,234949,11971,29300,11971,11971,11971,7000000,3000000,0
845,83000000,43121,38004,30201,38004,38004,38004,6000000,3000000,0
844,103000000,223914,11894,3190,11894,11894,11894,7000000,3000000,0
846,43000000,227078,109986,2603,109986,109986,109986,4000000,3000000,0
846,23000000,221760,155849,27729,155849,155849,155849,3000000,3000000,0
845,24000000,223954,16011,58237,16011,16011,16011,3000000,3000000,0
847,42000000,227803,62230,88698,62230,62230,62230,4000000,3000000,0
844,64000000,238507,127479,47745,127479,127479,127479,5000000,3000000,0
846,22000000,223951,52091,33601,52091,52091,52091,3000000,3000000,0
846,44000000,227674,55458,26203,55458,55458,55458,4000000,3000000,0
846,82000000,191472,161271,59647,161271,161271,161271,6000000,3000000,0
846,62000000,183886,86608,22615,86608,86608,86608,5000000,3000000,0
846,84000000,230273,30998,68788,30998,30998,30998,6000000,3000000,0
844,63000000,43044,20429,170793,20429,20429,20429,5000000,3000000,0
845,102000000,238157,214292,33596,214292,214292,214292,7000000,3000000,0
844,104000000,231077,4891,30104,4891,4891,4891,7000000,3000000,0
846,83000000,43337,34954,22908,34954,34954,34954,6000000,3000000,0
845,103000000,229213,10030,5180,10030,10030,10030,7000000,3000000,0
847,43000000,236944,119256,10334,119256,119256,119256,4000000,3000000,0
847,23000000,234070,165968,24855,165968,165968,165968,3000000,3000000,0
846,24000000,225959,7900,53119,7900,7900,7900,3000000,3000000,0
848,42000000,232962,58248,83503,58248,58248,58248,4000000,3000000,0
845,64000000,224761,117724,46547,117724,117724,117724,5000000,3000000,0
847,22000000,223911,50043,24550,50043,50043,50043,3000000,3000000,0
847,44000000,228518,51014,29960,51014,51014,51014,4000000,3000000,0
847,82000000,185531,162623,64311,162623,162623,162623,6000000,3000000,0
847,62000000,186062,91246,23439,91246,91246,91246,5000000,3000000,0
847,84000000,229757,32180,70027,32180,32180,32180,6000000,3000000,0
845,63000000,44584,21145,166838,21145,21145,21145,5000000,3000000,0
846,102000000,234704,219783,38901,219783,219783,219783,7000000,3000000,0
847,83000000,46262,37521,25117,37521,37521,37521,6000000,3000000,0
845,104000000,238499,8686,38846,8686,8686,8686,7000000,3000000,0
846,103000000,231831,3362,4687,3362,3362,3362,7000000,3000000,0
848,43000000,235185,125923,13688,125923,125923,125923,4000000,3000000,0
848,23000000,227956,170013,17626,170013,170013,170013,3000000,3000000,0
847,24000000,225354,5298,39974,5298,5298,5298,3000000,3000000,0
849,42000000,230215,53278,79014,53278,53278,53278,4000000,3000000,0
846,64000000,230990,118599,52183,118599,118599,118599,5000000,3000000,0
848,22000000,233100,57789,27435,57789,57789,57789,3000000,3000000,0
848,44000000,230395,51194,29365,51194,51194,51194,4000000,3000000,0
848,82000000,183189,158072,58984,158072,158072,158072,6000000,3000000,0
848,62000000,181800,88318,23728,88318,88318,88318,5000000,3000000,0
848,84000000,226688,31095,66320,31095,31095,31095,6000000,3000000,0
846,63000000,46852,23124,168923,23124,23124,23124,5000000,3000000,0
846,104000000,217295,213933,29453,213933,213933,213933,7000000,3000000,0
847,102000000,234052,8071,44891,8071,8071,8071,7000000,3000000,0
848,83000000,45025,37658,21901,37658,37658,37658,6000000,3000000,0
847,103000000,231512,9508,9374,9508,9508,9508,7000000,3000000,0
849,43000000,228674,124202,10850,124202,124202,124202,4000000,3000000,0
849,23000000,227457,164370,16409,164370,164370,164370,3000000,3000000,0
848,24000000,230708,8549,53387,8549,8549,8549,3000000,3000000,0
850,42000000,228727,53331,73689,53331,53331,53331,4000000,3000000,0
847,64000000,228728,117286,50203,117286,117286,117286,5000000,3000000,0
849,22000000,227471,54552,26179,54552,54552,54552,3000000,3000000,0
849,44000000,227746,50213,28383,50213,50213,50213,4000000,3000000,0
849,82000000,175414,153513,53779,153513,153513,153513,6000000,3000000,0
849,62000000,179073,83688,25560,83688,83688,83688,5000000,3000000,0
849,84000000,226329,35158,64903,35158,35158,35158,6000000,3000000,0
847,63000000,50395,24835,167275,24835,24835,24835,5000000,3000000,0
847,104000000,226755,209176,29879,209176,209176,209176,7000000,3000000,0
848,102000000,223411,4727,44204,4727,4727,4727,7000000,3000000,0
849,83000000,48927,39329,24092,39329,39329,39329,6000000,3000000,0
848,103000000,227800,13897,9174,13897,13897,13897,7000000,3000000,0
850,43000000,230213,126669,13263,126669,126669,126669,4000000,3000000,0
850,23000000,227217,164116,13413,164116,164116,164116,3000000,3000000,0
849,24000000,236271,17603,62903,17603,17603,17603,3000000,3000000,0
851,42000000,225330,48448,75608,48448,48448,48448,4000000,3000000,0
848,64000000,224625,116102,38557,116102,116102,116102,5000000,3000000,0
850,22000000,240474,58755,41323,58755,58755,58755,3000000,3000000,0
850,44000000,235328,60211,39086,60211,60211,60211,4000000,3000000,0
850,82000000,188092,164000,51792,164000,164000,164000,6000000,3000000,0
850,62000000,181747,89737,17747,89737,89737,89737,5000000,3000000,0
850,84000000,225236,21907,54811,21907,21907,21907,6000000,3000000,0
848,63000000,36788,19041,164938,19041,19041,19041,5000000,3000000,0
848,104000000,225732,207108,30375,207108,207108,207108,7000000,3000000,0
849,102000000,229711,8706,43241,8706,8706,8706,7000000,3000000,0
850,83000000,46967,42807,27926,42807,42807,42807,6000000,3000000,0
849,103000000,228149,12335,8609,12335,12335,12335,7000000,3000000,0
851,43000000,234752,126093,19866,126093,126093,126093,4000000,3000000,0
851,23000000,229396,153038,8057,153038,153038,153038,3000000,3000000,0
850,24000000,232195,20402,69366,20402,20402,20402,3000000,3000000,0
852,42000000,231449,45145,77346,45145,45145,45145,4000000,3000000,0
849,64000000,236700,127922,43062,127922,127922,127922,5000000,3000000,0
851,22000000,242072,68632,51946,68632,68632,68632,3000000,3000000,0
851,44000000,227179,55941,29565,55941,55941,55941,4000000,3000000,0
851,82000000,191321,163395,37829,163395,163395,163395,6000000,3000000,0
851,62000000,180317,80321,16922,80321,80321,80321,5000000,3000000,0
851,84000000,228195,21993,55827,21993,21993,21993,6000000,3000000,0
849,63000000,37766,20844,164629,20844,20844,20844,5000000,3000000,0
849,104000000,228535,207494,30715,207494,207494,207494,7000000,3000000,0
850,102000000,225733,5904,41690,5904,5904,5904,7000000,3000000,0
851,83000000,52303,47232,31459,47232,47232,47232,6000000,3000000,0
850,103000000,232662,19264,8651,19264,19264,19264,7000000,3000000,0
852,43000000,224511,123425,11715,123425,123425,123425,4000000,3000000,0
852,23000000,227996,138962,11542,138962,138962,138962,3000000,3000000,0
851,24000000,227843,20249,68674,20249,20249,20249,3000000,3000000,0
853,42000000,225071,45705,76684,45705,45705,45705,4000000,3000000,0
850,64000000,227042,125877,42261,125877,125877,125877,5000000,3000000,0
852,22000000,227889,68678,54764,68678,68678,68678,3000000,3000000,0
852,44000000,228151,59021,30674,59021,59021,59021,4000000,3000000,0
852,82000000,187281,155822,34987,155822,155822,155822,6000000,3000000,0
852,62000000,173342,78924,17520,78924,78924,78924,5000000,3000000,0
852,84000000,225732,22678,53408,22678,22678,22678,6000000,3000000,0
850,63000000,43354,25834,167268,25834,25834,25834,5000000,3000000,0
850,104000000,230401,205233,35384,205233,205233,205233,7000000,3000000,0
851,102000000,230331,5834,46376,5834,5834,5834,7000000,3000000,0
852,83000000,54056,48898,28222,48898,48898,48898,6000000,3000000,0
851,103000000,226992,15925,8245,15925,15925,15925,7000000,3000000,0
853,43000000,234564,129838,19287,129838,129838,129838,4000000,3000000,0
853,23000000,227794,138867,4772,138867,138867,138867,3000000,3000000,0
852,24000000,232869,25324,71142,25324,25324,25324,3000000,4000000,0
854,42000000,232143,43284,78496,43284,43284,43284,4000000,3000000,0
851,64000000,229144,124386,38536,124386,124386,124386,5000000,3000000,0
853,22000000,223962,59771,46583,59771,59771,59771,3000000,2000000,0
853,44000000,232509,59387,34039,59387,59387,59387,4000000,3000000,0
853,82000000,190572,162350,44951,162350,162350,162350,6000000,4000000,0
853,62000000,178894,82730,16544,82730,82730,82730,5000000,3000000,0
853,84000000,232470,21222,53369,21222,21222,21222,6000000,2000000,0
851,63000000,41660,25116,171706,25116,25116,25116,5000000,3000000,0
851,104000000,230551,208792,33465,208792,208792,208792,7000000,3000000,0
852,102000000,229917,5200,43343,5200,5200,5200,7000000,3000000,0
853,83000000,51638,46960,26522,46960,46960,46960,6000000,3000000,0
852,103000000,226940,12948,4653,12948,12948,12948,7000000,3000000,0
854,43000000,228525,125854,20872,125854,125854,125854,4000000,3000000,0
854,23000000,232123,147028,8370,147028,147028,147028,3000000,3000000,0
855,42000000,229412,44171,77991,44171,44171,44171,4000000,3000000,0
853,24000000,242917,36118,83508,36118,36118,36118,3000000,3000000,0
852,64000000,233971,126125,29590,126125,126125,126125,5000000,3000000,0
854,22000000,234096,50950,51267,50950,50950,50950,3000000,3000000,0
854,44000000,224492,54467,24560,54467,54467,54467,4000000,3000000,0
854,82000000,188242,161720,40757,161720,161720,161720,6000000,3000000,0
854,62000000,178480,78877,16760,78877,78877,78877,5000000,3000000,0
854,84000000,228488,19808,57365,19808,19808,19808,6000000,3000000,0
852,63000000,36700,19940,164525,19940,19940,19940,5000000,3000000,0
852,104000000,227532,209384,32509,209384,209384,209384,7000000,3000000,0
853,102000000,227299,4967,40524,4967,4967,4967,7000000,3000000,0
854,83000000,49306,46258,29366,46258,46258,46258,6000000,3000000,0
853,103000000,232928,18577,9795,18577,18577,18577,7000000,3000000,0
855,43000000,240893,142255,28837,142255,142255,142255,4000000,3000000,0
855,23000000,237035,149967,4512,149967,149967,149967,3000000,3000000,0
856,42000000,229863,33141,80555,33141,33141,33141,4000000,3000000,0
854,24000000,233149,32232,89125,32232,32232,32232,3000000,3000000,0
853,64000000,231076,132259,27517,132259,132259,132259,5000000,3000000,0
855,22000000,232104,49905,53508,49905,49905,49905,3000000,3000000,0
855,44000000,232561,57165,26045,57165,57165,57165,4000000,3000000,0
855,82000000,188211,158845,33564,158845,158845,158845,6000000,3000000,0
855,62000000,183995,81102,25150,81102,81102,81102,5000000,3000000,0
855,84000000,230686,25583,55490,25583,25583,25583,6000000,3000000,0
853,63000000,44358,19208,160059,19208,19208,19208,5000000,3000000,0
853,104000000,230515,206971,32338,206971,206971,206971,7000000,3000000,0
854,102000000,225988,440,33211,440,440,440,7000000,3000000,0
855,83000000,45845,45412,26637,45412,45412,45412,6000000,3000000,0
854,103000000,234706,27295,14661,27295,27295,27295,7000000,3000000,0
856,43000000,230076,139770,24207,139770,139770,139770,4000000,3000000,0
856,23000000,244319,162182,18755,162182,162182,162182,3000000,3000000,0
857,42000000,231516,34581,86083,34581,34581,34581,4000000,3000000,0
855,24000000,236756,24669,95366,24669,24669,24669,3000000,3000000,0
854,64000000,234952,134642,25713,134642,134642,134642,5000000,3000000,0
856,44000000,229500,55149,20593,55149,55149,55149,4000000,3000000,0
856,22000000,233828,46977,55820,46977,46977,46977,3000000,3000000,0
856,82000000,188292,161655,32386,161655,161655,161655,6000000,3000000,0
856,84000000,218206,11139,44196,11139,11139,11139,6000000,3000000,0
856,62000000,185884,77879,24229,77879,77879,77879,5000000,3000000,0
854,63000000,37231,13002,141263,13002,13002,13002,5000000,3000000,0
855,102000000,225042,197747,26524,197747,197747,197747,7000000,3000000,0
854,104000000,230485,5003,44617,5003,5003,5003,7000000,3000000,0
856,83000000,52087,65177,39085,65177,65177,65177,6000000,3000000,0
855,103000000,228788,26038,5478,26038,26038,26038,7000000,3000000,0
857,43000000,228024,138294,23443,138294,138294,138294,4000000,3000000,0
857,23000000,226154,154508,16885,154508,154508,154508,3000000,3000000,0
858,42000000,238937,45494,99978,45494,45494,45494,4000000,3000000,0
856,24000000,239203,37718,104084,37718,37718,37718,3000000,3000000,0
855,64000000,240811,149930,27321,149930,149930,149930,5000000,3000000,0
857,22000000,223520,31294,40403,31294,31294,31294,3000000,3000000,0
857,44000000,235815,52027,15597,52027,52027,52027,4000000,3000000,0
857,82000000,190427,151342,36524,151342,151342,151342,6000000,3000000,0
