Packet Number,Ingress Prossessing Duration
2132,186872
2133,142291
2134,186635
2135,168966
2136,124675
2137,80030
2138,80277
2139,142753
2140,222761
2141,187197
2142,187218
2143,133619
2144,71224
2145,187422
2146,187438
2147,187197
2148,98186
2149,151566
2150,115747
2151,151423
2152,151311
2153,228604
2154,95052
2155,50742
2156,238584
2157,238934
2158,96727
2159,141317
2160,177169
2161,159491
2162,186113
2163,91267
2164,36001
2165,231026
2166,195336
2167,195363
2168,195598
2169,136067
2170,195787
2171,153904
2172,195988
2173,195881
2174,62294
2175,53190
2176,149494
2177,148812
2178,148683
2179,246071
2180,218366
2181,160866
2182,224150
2183,98106
2184,177740
2185,1030134
2186,181262
2187,53923
2188,196694
2189,1033796
2190,211529
2191,244681
2192,173304
2193,221123
2194,1022552
2195,212167
2196,1019661
2197,244862
2198,242325
2199,107831
2200,83787
2201,209584
2202,240209
2203,213583
2204,231610
2205,288374
2206,285708
2207,108772
2208,225852
2209,48064
2210,1007766
2211,1034625
2212,280251
2213,243752
2214,282738
2215,189805
2216,279147
2217,231519
2218,249276
2219,264574
2220,234960
2221,90205
2222,228785
2223,186852
2224,228685
2225,108496
2226,195617
2227,259043
2228,229004
2229,271094
2230,90346
2231,219948
2232,65947
2233,264443
2234,246434
2235,165149
2236,213805
2237,240345
2238,195848
2239,237610
2240,225604
2241,124085
2242,250179
2243,243426
2244,237011
2245,96289
2246,121052
2247,171980
2248,181165
2249,265753
2250,217748
2251,117916
2252,52466
2253,272484
2254,228834
2255,238274
2256,133282
2257,236027
2258,236173
2259,164312
2260,228151
2261,105999
2262,249901
2263,221056
2264,219047
2265,255211
2266,163556
2267,125988
2268,179067
2269,210004
2270,191647
2271,229293
2272,120474
2273,72057
2274,231775
2275,1027055
2276,238242
2277,142843
2278,212848
2279,1024553
2280,104118
2281,277465
2282,220292
2283,220702
2284,293801
2285,1032688
2286,226288
2287,161654
2288,1048374
2289,305556
2290,296972
2291,234380
2292,130636
2293,176100
2294,256221
2295,306921
2296,306097
2297,993346
2298,127759
2299,1017687
2300,234337
2301,222225
2302,233855
2303,326295
2304,249089
2305,331047
2306,108476
2307,209480
2308,208667
2309,294717
2310,285380
2311,117650
2312,178254
2313,61004
2314,217796
2315,211762
2316,206736
2317,297487
2318,301438
2319,230741
2320,117953
2321,208859
2322,61849
2323,280688
2324,209444
2325,263802
2326,222475
2327,264184
2328,173245
2329,197800
2330,225160
2331,225677
2332,76415
2333,40312
2334,207358
2335,136115
2336,198213
2337,204843
2338,249834
2339,119140
2340,227323
2341,263185
2342,108196
2343,262970
2344,267072
2345,320430
2346,229816
2347,150410
2348,323140
2349,207511
2350,359418
2351,186813
2352,334442
2353,210962
2354,1055444
2355,386667
2356,1067528
2357,277188
2358,497288
2359,1090754
2360,1074084
2361,536983
2362,289213
2363,351553
2364,349381
2365,319703
2366,341655
2367,1121405
2368,117032
2369,350515
2370,113069
2371,1159998
2372,394091
2373,178861
2374,313194
2375,629749
2376,92092
2377,170804
2378,784929
2379,81313
2380,799455
2381,157402
2382,104516
2383,229350
2384,78271
2385,111227041
2386,231636
2387,196112
2388,67497
2389,160300
2390,209992
2391,44684
2392,19616
2393,32351
2394,209954
2395,201789
2396,45798
2397,214721
2398,40152
2399,184598
2400,215486
2401,509
2402,367
2403,239
2404,12268
2405,228143
2406,53471
2407,12174
2408,953655
2409,25198
2410,202594
2411,111640746
2412,202287
2413,266160
2414,999678
2415,65631
2416,947649
2417,244110
2418,960312
2419,272623
2420,73284
2421,250707
2422,69283
2423,910592
2424,207684
2425,274247
2426,923493
2427,102624
2428,274027
2429,215368
2430,194375
2431,364248
2432,188610
2433,56124
2434,112051942
2435,169345
2436,169396
2437,112082114
2438,256087
2439,191708
2440,64322
2441,206620
2442,210880
2443,131740
2444,198484
2445,163349
2446,16395
2447,8264
2448,40069
2449,52539
2450,1348999
2451,251811
2452,257344
2453,89328
2454,236236
2455,200449
2456,382189
2457,255479
2458,34163
2459,248378
2460,99702
2461,324652
2462,32889
2463,251041
2464,74051
2465,171590
2466,404708
2467,216093
2468,56705
2469,186135
2470,97477
2471,209950
2472,23549
2473,198687
2474,1026346
2475,140261
2476,210973
2477,68249
2478,983742
2479,150535
2480,190332
2481,217302
2482,65774
2483,17389
2484,992277
2485,65931
2486,214118
2487,998322
2488,61612
2489,222023
2490,285987
2491,95606
2492,235362
2493,126122
2494,249043
2495,145636
2496,1021400
2497,264674
2498,100600
2499,1054384
